query_id	entity_id	entity_type	genre	web_search?	wiki_text?	unknown?
EDL14_ENG_0474	E0311370	PER	DF	N	Y	N
EDL14_ENG_0475	E0819391	PER	DF	N	N	N
EDL14_ENG_0476	E0061746	PER	DF	N	N	N
EDL14_ENG_0477	E0639037	PER	DF	N	N	N
EDL14_ENG_0478	E0566375	PER	DF	N	N	N
EDL14_ENG_0479	NIL0004	PER	DF	N	N	Y
EDL14_ENG_0480	E0373950	GPE	NW	N	N	N
EDL14_ENG_0481	NIL0017	ORG	WB	Y	N	N
EDL14_ENG_0482	E0763217	GPE	NW	N	Y	N
EDL14_ENG_0484	NIL0044	ORG	WB	N	Y	N
EDL14_ENG_0485	NIL0176	PER	NW	N	Y	N
EDL14_ENG_0486	E0773407	ORG	NW	N	Y	N
EDL14_ENG_0487	E0433287	GPE	NW	N	N	N
EDL14_ENG_0488	E0726817	PER	WB	N	N	N
EDL14_ENG_0489	NIL0177	PER	WB	N	N	Y
EDL14_ENG_0490	E0119678	ORG	NW	N	N	N
EDL14_ENG_0491	E0665600	GPE	NW	N	N	N
EDL14_ENG_0492	NIL0178	ORG	NW	N	Y	N
EDL14_ENG_0493	E0519434	ORG	NW	N	N	N
EDL14_ENG_0494	E0622747	PER	NW	N	N	N
EDL14_ENG_0495	NIL0179	GPE	NW	N	N	N
EDL14_ENG_0496	E0179050	PER	DF	N	Y	N
EDL14_ENG_0497	NIL0107	ORG	NW	Y	Y	N
EDL14_ENG_0498	NIL0180	PER	WB	N	N	N
EDL14_ENG_0499	NIL0181	PER	DF	N	N	Y
EDL14_ENG_0500	E0240157	GPE	NW	N	Y	N
EDL14_ENG_0501	E0564682	PER	DF	N	Y	N
EDL14_ENG_0502	E0049721	ORG	NW	Y	Y	N
EDL14_ENG_0503	NIL0062	PER	DF	N	N	Y
EDL14_ENG_0505	NIL0182	PER	NW	Y	Y	N
EDL14_ENG_0506	NIL0183	PER	DF	N	N	Y
EDL14_ENG_0507	NIL0184	ORG	WB	N	Y	N
EDL14_ENG_0508	E0585074	GPE	WB	N	N	N
EDL14_ENG_0509	E0566375	PER	DF	Y	Y	N
EDL14_ENG_0510	E0773407	ORG	DF	N	N	N
EDL14_ENG_0511	NIL0185	PER	WB	N	N	Y
EDL14_ENG_0512	NIL0186	GPE	NW	N	Y	N
EDL14_ENG_0513	E0516634	PER	WB	N	Y	N
EDL14_ENG_0514	NIL0167	PER	DF	Y	Y	N
EDL14_ENG_0515	E0273299	GPE	NW	N	N	N
EDL14_ENG_0516	E0525761	GPE	NW	N	N	N
EDL14_ENG_0517	E0682951	GPE	NW	N	Y	N
EDL14_ENG_0518	E0564046	ORG	WB	N	N	N
EDL14_ENG_0519	E0679687	GPE	WB	N	N	N
EDL14_ENG_0520	E0289276	ORG	WB	N	N	N
EDL14_ENG_0521	E0534174	PER	WB	N	N	N
EDL14_ENG_0522	NIL0187	PER	WB	N	Y	N
EDL14_ENG_0523	E0403848	PER	DF	N	N	N
EDL14_ENG_0524	NIL0076	PER	DF	N	N	Y
EDL14_ENG_0525	NIL0188	PER	DF	N	N	Y
EDL14_ENG_0526	E0484718	GPE	DF	N	N	N
EDL14_ENG_0527	E0461879	PER	DF	Y	Y	N
EDL14_ENG_0528	NIL0189	ORG	WB	Y	Y	N
EDL14_ENG_0529	E0788329	GPE	DF	N	N	N
EDL14_ENG_0530	NIL0190	ORG	WB	N	Y	N
EDL14_ENG_0531	NIL0191	ORG	NW	Y	Y	N
EDL14_ENG_0532	E0305910	PER	NW	N	N	N
EDL14_ENG_0533	NIL0192	PER	WB	N	Y	Y
EDL14_ENG_0534	NIL0193	ORG	WB	Y	N	N
EDL14_ENG_0535	E0728017	PER	DF	Y	Y	N
EDL14_ENG_0536	E0819391	PER	DF	N	N	N
EDL14_ENG_0537	E0622747	PER	NW	N	N	N
EDL14_ENG_0538	NIL0062	PER	DF	N	N	Y
EDL14_ENG_0539	NIL0091	PER	DF	N	N	Y
EDL14_ENG_0540	NIL0194	PER	WB	N	N	Y
EDL14_ENG_0541	E0629641	PER	NW	N	Y	N
EDL14_ENG_0542	NIL0195	PER	DF	N	N	Y
EDL14_ENG_0543	E0206063	PER	DF	N	Y	N
EDL14_ENG_0544	NIL0196	ORG	WB	N	Y	N
EDL14_ENG_0545	NIL0197	PER	WB	Y	Y	N
EDL14_ENG_0546	E0553654	ORG	DF	N	Y	N
EDL14_ENG_0547	NIL0016	PER	WB	Y	N	N
EDL14_ENG_0548	E0606968	PER	DF	N	Y	N
EDL14_ENG_0549	E0409686	GPE	NW	N	N	N
EDL14_ENG_0551	NIL0198	PER	WB	Y	N	N
EDL14_ENG_0552	NIL0199	ORG	NW	N	Y	N
EDL14_ENG_0553	E0777095	ORG	NW	N	Y	N
EDL14_ENG_0554	NIL0200	PER	DF	N	Y	Y
EDL14_ENG_0555	NIL0201	PER	DF	N	N	Y
EDL14_ENG_0556	E0558935	ORG	WB	N	N	N
EDL14_ENG_0557	NIL0202	PER	DF	N	N	Y
EDL14_ENG_0558	NIL0013	PER	DF	N	N	Y
EDL14_ENG_0559	E0338923	ORG	WB	N	N	N
EDL14_ENG_0560	E0762868	GPE	WB	N	Y	N
EDL14_ENG_0561	NIL0153	PER	DF	N	N	Y
EDL14_ENG_0562	NIL0203	PER	WB	N	N	Y
EDL14_ENG_0563	NIL0204	PER	WB	N	N	N
EDL14_ENG_0564	NIL0205	PER	DF	N	N	Y
EDL14_ENG_0565	E0305910	PER	NW	N	N	N
EDL14_ENG_0566	E0066984	PER	NW	Y	Y	N
EDL14_ENG_0567	E0389613	PER	NW	N	Y	N
EDL14_ENG_0568	E0739132	GPE	DF	N	N	N
EDL14_ENG_0569	NIL0206	PER	NW	N	Y	N
EDL14_ENG_0570	NIL0207	PER	DF	Y	Y	N
EDL14_ENG_0571	E0493513	PER	WB	N	Y	N
EDL14_ENG_0572	NIL0208	PER	WB	N	N	Y
EDL14_ENG_0573	NIL0209	PER	WB	N	N	Y
EDL14_ENG_0575	E0753323	ORG	WB	N	Y	N
EDL14_ENG_0576	E0788329	GPE	DF	N	N	N
EDL14_ENG_0577	NIL0210	PER	NW	N	Y	N
EDL14_ENG_0578	E0797081	GPE	DF	N	N	N
EDL14_ENG_0579	E0179050	PER	DF	N	Y	N
EDL14_ENG_0580	E0479439	PER	DF	N	N	N
EDL14_ENG_0582	NIL0152	PER	DF	N	N	Y
EDL14_ENG_0583	E0428214	PER	DF	N	Y	N
EDL14_ENG_0584	E0742724	PER	NW	N	N	N
EDL14_ENG_0585	NIL0009	PER	WB	N	N	Y
EDL14_ENG_0587	E0797690	PER	WB	N	N	N
EDL14_ENG_0588	NIL0211	ORG	NW	N	Y	N
EDL14_ENG_0589	NIL0212	PER	DF	Y	Y	Y
EDL14_ENG_0590	E0330691	PER	DF	N	Y	N
EDL14_ENG_0591	NIL0213	PER	DF	N	N	Y
EDL14_ENG_0592	NIL0173	PER	NW	Y	Y	N
EDL14_ENG_0594	NIL0214	PER	DF	N	N	Y
EDL14_ENG_0595	E0538995	GPE	NW	N	Y	N
EDL14_ENG_0596	NIL0215	ORG	NW	Y	Y	N
EDL14_ENG_0597	NIL0216	PER	WB	N	N	N
EDL14_ENG_0598	NIL0217	ORG	NW	N	N	N
EDL14_ENG_0599	E0603072	PER	WB	N	Y	N
EDL14_ENG_0600	E0819391	PER	DF	N	N	N
EDL14_ENG_0601	E0438233	GPE	WB	N	N	N
EDL14_ENG_0602	NIL0218	PER	DF	Y	Y	N
EDL14_ENG_0603	NIL0189	ORG	WB	Y	Y	N
EDL14_ENG_0604	E0236617	ORG	WB	N	Y	N
EDL14_ENG_0605	E0018102	GPE	NW	N	Y	N
EDL14_ENG_0606	E0811943	PER	WB	N	Y	N
EDL14_ENG_0607	E0527055	GPE	NW	N	Y	N
EDL14_ENG_0608	NIL0219	PER	NW	N	N	Y
EDL14_ENG_0609	E0059712	ORG	WB	N	Y	N
EDL14_ENG_0611	NIL0220	PER	DF	N	N	Y
EDL14_ENG_0612	NIL0221	PER	WB	N	N	Y
EDL14_ENG_0613	E0643779	PER	WB	N	N	N
EDL14_ENG_0614	NIL0222	PER	WB	N	N	Y
EDL14_ENG_0615	NIL0223	PER	DF	Y	Y	N
EDL14_ENG_0616	NIL0224	PER	WB	N	N	Y
EDL14_ENG_0617	NIL0225	PER	WB	Y	Y	N
EDL14_ENG_0618	NIL0108	GPE	WB	N	N	N
EDL14_ENG_0619	E0627737	ORG	NW	N	N	N
EDL14_ENG_0620	NIL0189	ORG	WB	N	Y	N
EDL14_ENG_0621	E0011516	PER	NW	N	N	N
EDL14_ENG_0622	E0511707	ORG	WB	N	N	N
EDL14_ENG_0623	E0571856	GPE	NW	N	Y	N
EDL14_ENG_0624	E0679687	GPE	WB	N	N	N
EDL14_ENG_0625	E0274511	PER	WB	N	Y	N
EDL14_ENG_0626	NIL0226	GPE	NW	N	Y	N
EDL14_ENG_0627	E0571106	GPE	WB	N	Y	N
EDL14_ENG_0628	E0754079	PER	DF	N	Y	N
EDL14_ENG_0629	E0240157	GPE	WB	N	N	N
EDL14_ENG_0630	NIL0178	ORG	NW	N	Y	N
EDL14_ENG_0631	NIL0227	PER	WB	N	N	Y
EDL14_ENG_0632	E0420350	PER	DF	N	N	N
EDL14_ENG_0633	E0139565	ORG	NW	N	Y	N
EDL14_ENG_0634	E0382887	GPE	WB	N	Y	N
EDL14_ENG_0635	NIL0228	PER	DF	N	Y	N
EDL14_ENG_0636	E0521421	PER	NW	N	N	N
EDL14_ENG_0637	NIL0091	PER	DF	N	N	Y
EDL14_ENG_0638	E0739132	GPE	NW	N	N	N
EDL14_ENG_0639	NIL0092	PER	WB	N	N	N
EDL14_ENG_0640	E0100324	PER	DF	Y	Y	N
EDL14_ENG_0641	E0753411	GPE	NW	N	N	N
EDL14_ENG_0642	E0173926	PER	WB	N	N	N
EDL14_ENG_0643	E0718219	ORG	WB	Y	Y	N
EDL14_ENG_0644	E0798483	PER	DF	N	Y	N
EDL14_ENG_0645	E0068279	PER	DF	N	N	N
EDL14_ENG_0646	NIL0119	PER	WB	Y	N	N
EDL14_ENG_0647	E0351249	GPE	WB	N	N	N
EDL14_ENG_0648	NIL0229	PER	WB	N	N	N
EDL14_ENG_0649	NIL0230	PER	DF	N	N	Y
EDL14_ENG_0650	NIL0231	ORG	NW	N	Y	N
EDL14_ENG_0652	E0393221	PER	WB	N	Y	N
EDL14_ENG_0653	NIL0232	PER	DF	N	N	Y
EDL14_ENG_0654	NIL0233	ORG	NW	Y	Y	N
EDL14_ENG_0655	E0736859	ORG	WB	N	Y	N
EDL14_ENG_0656	E0382887	GPE	WB	N	Y	N
EDL14_ENG_0657	E0719804	PER	DF	N	Y	N
EDL14_ENG_0658	E0505890	ORG	NW	N	N	N
EDL14_ENG_0659	NIL0234	GPE	WB	N	N	N
EDL14_ENG_0660	NIL0235	PER	WB	N	N	Y
EDL14_ENG_0661	NIL0060	PER	DF	N	N	Y
EDL14_ENG_0662	NIL0236	PER	DF	N	N	Y
EDL14_ENG_0663	NIL0237	ORG	WB	N	N	N
EDL14_ENG_0664	E0066984	PER	NW	Y	Y	N
EDL14_ENG_0665	NIL0238	PER	DF	N	Y	Y
EDL14_ENG_0666	E0420350	PER	NW	N	N	N
EDL14_ENG_0667	NIL0239	PER	NW	N	Y	N
EDL14_ENG_0668	E0784459	ORG	NW	N	N	N
EDL14_ENG_0669	NIL0031	PER	DF	N	Y	Y
EDL14_ENG_0670	E0680467	PER	DF	N	N	N
EDL14_ENG_0671	NIL0202	PER	DF	N	N	Y
EDL14_ENG_0672	E0537643	ORG	WB	N	Y	N
EDL14_ENG_0673	NIL0240	PER	DF	N	N	Y
EDL14_ENG_0674	NIL0152	PER	DF	N	N	Y
EDL14_ENG_0675	NIL0026	PER	NW	N	N	N
EDL14_ENG_0676	NIL0241	ORG	DF	N	N	N
EDL14_ENG_0677	NIL0242	PER	WB	N	N	N
EDL14_ENG_0678	E0505048	GPE	NW	N	N	N
EDL14_ENG_0679	NIL0243	GPE	NW	N	Y	N
EDL14_ENG_0680	E0666207	GPE	WB	N	Y	N
EDL14_ENG_0681	NIL0021	PER	DF	N	N	Y
EDL14_ENG_0682	NIL0244	PER	NW	N	N	N
EDL14_ENG_0683	E0772540	PER	DF	N	N	N
EDL14_ENG_0684	E0619026	GPE	NW	N	Y	N
EDL14_ENG_0685	E0401466	GPE	WB	N	N	N
EDL14_ENG_0686	NIL0245	PER	NW	N	Y	N
EDL14_ENG_0687	E0162920	GPE	WB	N	N	N
EDL14_ENG_0688	NIL0013	PER	DF	N	N	Y
EDL14_ENG_0689	E0760005	PER	WB	Y	N	N
EDL14_ENG_0690	E0474277	PER	WB	N	N	N
EDL14_ENG_0691	E0566375	PER	DF	N	N	N
EDL14_ENG_0692	E0551950	ORG	WB	Y	N	N
EDL14_ENG_0693	NIL0129	PER	DF	N	N	Y
EDL14_ENG_0694	E0629152	PER	DF	N	Y	N
EDL14_ENG_0695	E0665944	GPE	WB	N	N	N
EDL14_ENG_0696	NIL0246	PER	DF	N	N	Y
EDL14_ENG_0697	NIL0247	PER	WB	N	N	Y
EDL14_ENG_0698	E0484722	PER	DF	N	N	N
EDL14_ENG_0699	E0277375	GPE	NW	N	Y	N
EDL14_ENG_0700	NIL0248	PER	DF	N	N	Y
EDL14_ENG_0701	E0627737	ORG	NW	N	N	N
EDL14_ENG_0702	NIL0118	PER	DF	N	N	Y
EDL14_ENG_0703	E0174204	PER	DF	N	Y	N
EDL14_ENG_0704	E0448848	PER	DF	N	Y	N
EDL14_ENG_0705	NIL0249	PER	WB	N	N	N
EDL14_ENG_0706	E0338923	ORG	WB	N	N	N
EDL14_ENG_0707	NIL0191	ORG	NW	Y	Y	N
EDL14_ENG_0708	E0162920	GPE	NW	N	N	N
EDL14_ENG_0709	NIL0250	PER	WB	N	Y	N
EDL14_ENG_0710	E0625376	GPE	NW	N	Y	N
EDL14_ENG_0711	E0028003	GPE	WB	N	Y	N
EDL14_ENG_0713	E0800701	PER	NW	N	N	N
EDL14_ENG_0714	NIL0038	PER	DF	N	Y	N
EDL14_ENG_0715	E0227456	ORG	WB	N	Y	N
EDL14_ENG_0716	E0305910	PER	NW	N	N	N
EDL14_ENG_0717	NIL0251	PER	DF	N	N	Y
EDL14_ENG_0718	NIL0064	PER	DF	N	N	Y
EDL14_ENG_0719	NIL0167	PER	DF	Y	Y	N
EDL14_ENG_0720	E0108458	PER	NW	N	N	N
EDL14_ENG_0721	E0349508	GPE	WB	N	Y	N
EDL14_ENG_0722	NIL0252	PER	DF	N	N	Y
EDL14_ENG_0723	NIL0253	PER	WB	N	Y	N
EDL14_ENG_0724	E0622747	PER	NW	N	N	N
EDL14_ENG_0725	E0566375	PER	NW	N	N	N
EDL14_ENG_0726	E0719804	PER	DF	N	Y	N
EDL14_ENG_0727	E0449519	GPE	NW	N	N	N
EDL14_ENG_0728	NIL0254	PER	NW	N	Y	N
EDL14_ENG_0729	NIL0255	PER	DF	N	N	Y
EDL14_ENG_0730	NIL0031	PER	DF	Y	Y	Y
EDL14_ENG_0731	E0787371	ORG	NW	N	N	N
EDL14_ENG_0732	E0173926	PER	WB	N	N	N
EDL14_ENG_0733	E0285160	ORG	NW	N	Y	N
EDL14_ENG_0734	NIL0014	PER	WB	Y	N	N
EDL14_ENG_0735	NIL0256	PER	WB	N	Y	N
EDL14_ENG_0736	NIL0257	PER	WB	N	Y	N
EDL14_ENG_0737	NIL0013	PER	DF	N	N	Y
EDL14_ENG_0738	E0384634	GPE	WB	N	Y	N
EDL14_ENG_0739	E0351249	GPE	WB	N	N	N
EDL14_ENG_0740	E0173134	PER	NW	N	Y	N
EDL14_ENG_0741	NIL0258	PER	WB	N	N	N
EDL14_ENG_0742	NIL0157	PER	WB	N	N	Y
EDL14_ENG_0743	E0401466	GPE	NW	N	Y	N
EDL14_ENG_0744	E0679687	GPE	WB	N	Y	N
EDL14_ENG_0745	NIL0259	ORG	WB	Y	Y	N
EDL14_ENG_0746	E0650325	ORG	WB	N	Y	N
EDL14_ENG_0747	E0525081	PER	NW	N	Y	N
EDL14_ENG_0748	NIL0051	PER	NW	Y	Y	N
EDL14_ENG_0749	E0284896	PER	NW	N	N	N
EDL14_ENG_0750	NIL0062	PER	DF	N	N	Y
EDL14_ENG_0751	NIL0039	PER	DF	N	N	Y
EDL14_ENG_0752	NIL0139	ORG	WB	Y	Y	N
EDL14_ENG_0753	NIL0260	GPE	WB	N	N	N
EDL14_ENG_0754	NIL0261	ORG	WB	N	Y	N
EDL14_ENG_0755	NIL0262	PER	DF	N	N	Y
EDL14_ENG_0756	E0739132	GPE	NW	N	N	N
EDL14_ENG_0757	E0168539	ORG	NW	N	Y	N
EDL14_ENG_0758	E0397283	GPE	NW	N	N	N
EDL14_ENG_0759	NIL0180	PER	WB	N	N	N
EDL14_ENG_0760	E0258848	PER	DF	Y	Y	N
EDL14_ENG_0761	E0597018	PER	WB	N	Y	N
EDL14_ENG_0762	NIL0055	ORG	WB	Y	Y	N
EDL14_ENG_0763	E0343258	ORG	DF	N	Y	N
EDL14_ENG_0765	NIL0004	PER	DF	N	N	Y
EDL14_ENG_0766	NIL0185	PER	WB	N	N	Y
EDL14_ENG_0767	NIL0263	PER	WB	N	N	N
EDL14_ENG_0768	E0239360	PER	WB	N	N	N
EDL14_ENG_0769	NIL0021	PER	DF	N	N	Y
EDL14_ENG_0770	E0595117	ORG	WB	N	N	N
EDL14_ENG_0771	NIL0252	PER	DF	N	N	Y
EDL14_ENG_0772	NIL0167	PER	DF	Y	Y	N
EDL14_ENG_0773	E0679687	GPE	NW	N	Y	N
EDL14_ENG_0774	NIL0264	PER	WB	N	N	Y
EDL14_ENG_0775	E0173134	PER	NW	N	Y	N
EDL14_ENG_0776	E0622747	PER	NW	N	N	N
EDL14_ENG_0777	E0562104	PER	DF	N	Y	N
EDL14_ENG_0778	E0176496	GPE	NW	N	N	N
EDL14_ENG_0779	E0593713	ORG	WB	N	N	N
EDL14_ENG_0780	NIL0265	PER	NW	N	Y	N
EDL14_ENG_0781	E0173529	ORG	WB	N	Y	N
EDL14_ENG_0782	E0208355	GPE	NW	N	N	N
EDL14_ENG_0783	E0338923	ORG	WB	N	Y	N
EDL14_ENG_0784	E0597018	PER	WB	Y	N	N
EDL14_ENG_0785	NIL0266	PER	WB	N	Y	N
EDL14_ENG_0786	NIL0267	PER	DF	N	N	Y
EDL14_ENG_0787	E0482116	PER	NW	N	N	N
EDL14_ENG_0788	E0694560	PER	DF	N	N	N
EDL14_ENG_0789	NIL0268	PER	DF	N	N	Y
EDL14_ENG_0790	E0165270	PER	DF	N	Y	N
EDL14_ENG_0791	NIL0019	PER	WB	N	N	Y
EDL14_ENG_0792	E0658319	GPE	DF	N	N	N
EDL14_ENG_0793	E0397796	ORG	NW	N	N	N
EDL14_ENG_0794	E0658573	PER	DF	N	N	N
EDL14_ENG_0795	NIL0029	PER	WB	Y	N	Y
EDL14_ENG_0796	NIL0016	PER	WB	Y	Y	N
EDL14_ENG_0797	E0733348	PER	NW	N	N	N
EDL14_ENG_0798	E0685180	GPE	WB	N	Y	N
EDL14_ENG_0799	NIL0013	PER	DF	N	N	Y
EDL14_ENG_0800	NIL0091	PER	DF	N	N	Y
EDL14_ENG_0801	NIL0269	PER	DF	Y	N	N
EDL14_ENG_0802	E0011516	PER	NW	N	N	N
EDL14_ENG_0803	E0479218	GPE	WB	N	N	N
EDL14_ENG_0804	E0777767	GPE	NW	N	Y	N
EDL14_ENG_0805	NIL0167	PER	DF	Y	Y	N
EDL14_ENG_0806	NIL0007	PER	DF	N	N	Y
EDL14_ENG_0807	E0031352	GPE	WB	N	Y	N
EDL14_ENG_0808	E0166832	PER	DF	Y	N	N
EDL14_ENG_0809	E0234448	GPE	NW	N	N	N
EDL14_ENG_0810	NIL0270	PER	DF	N	N	Y
EDL14_ENG_0811	E0450058	GPE	WB	N	Y	N
EDL14_ENG_0812	E0603072	PER	WB	N	N	N
EDL14_ENG_0813	NIL0271	PER	WB	N	N	Y
EDL14_ENG_0814	E0007731	ORG	NW	N	Y	N
EDL14_ENG_0815	NIL0272	PER	WB	Y	Y	N
EDL14_ENG_0816	E0455080	PER	NW	N	N	N
EDL14_ENG_0817	NIL0273	ORG	NW	N	Y	N
EDL14_ENG_0818	NIL0274	PER	WB	Y	Y	N
EDL14_ENG_0819	E0438233	GPE	NW	N	N	N
EDL14_ENG_0820	E0775129	GPE	NW	N	N	N
EDL14_ENG_0822	NIL0017	ORG	WB	Y	N	N
EDL14_ENG_0823	E0742724	PER	NW	N	N	N
EDL14_ENG_0824	NIL0276	PER	WB	N	N	N
EDL14_ENG_0825	NIL0277	ORG	NW	N	Y	N
EDL14_ENG_0826	NIL0031	PER	DF	N	N	Y
EDL14_ENG_0827	E0258848	PER	DF	N	N	N
EDL14_ENG_0828	NIL0129	PER	DF	N	N	Y
EDL14_ENG_0829	NIL0237	ORG	WB	N	N	N
EDL14_ENG_0830	NIL0278	PER	NW	N	Y	N
EDL14_ENG_0831	E0291328	ORG	DF	N	N	N
EDL14_ENG_0832	NIL0279	ORG	WB	Y	Y	N
EDL14_ENG_0833	NIL0280	PER	WB	Y	N	N
EDL14_ENG_0834	E0122704	PER	DF	N	N	N
EDL14_ENG_0835	E0300777	PER	DF	N	N	N
EDL14_ENG_0836	NIL0281	GPE	NW	N	N	N
EDL14_ENG_0837	NIL0282	PER	NW	N	N	N
EDL14_ENG_0838	E0736334	PER	NW	N	Y	N
EDL14_ENG_0839	NIL0188	PER	DF	N	N	Y
EDL14_ENG_0840	NIL0279	ORG	WB	Y	N	N
EDL14_ENG_0841	E0139565	ORG	DF	N	N	N
EDL14_ENG_0843	E0553067	ORG	WB	N	Y	N
EDL14_ENG_0844	E0277375	GPE	WB	N	N	N
EDL14_ENG_0845	NIL0283	PER	DF	Y	Y	N
EDL14_ENG_0846	E0182788	GPE	WB	N	N	N
EDL14_ENG_0847	E0598739	PER	DF	N	Y	N
EDL14_ENG_0848	E0585369	GPE	WB	N	Y	N
EDL14_ENG_0849	NIL0284	PER	NW	Y	Y	N
EDL14_ENG_0850	NIL0031	PER	DF	N	Y	Y
EDL14_ENG_0851	E0513923	PER	DF	N	Y	N
EDL14_ENG_0852	E0234916	ORG	WB	N	N	N
EDL14_ENG_0853	NIL0062	PER	DF	N	N	Y
EDL14_ENG_0854	NIL0031	PER	DF	Y	Y	Y
EDL14_ENG_0855	E0401466	GPE	NW	N	N	N
EDL14_ENG_0856	E0130585	PER	NW	Y	Y	N
EDL14_ENG_0857	NIL0202	PER	DF	N	N	Y
EDL14_ENG_0858	NIL0244	PER	NW	N	N	N
EDL14_ENG_0859	E0793722	GPE	WB	N	Y	N
EDL14_ENG_0860	NIL0285	PER	DF	Y	Y	Y
EDL14_ENG_0861	NIL0118	PER	DF	N	N	Y
EDL14_ENG_0862	NIL0175	PER	DF	Y	Y	N
EDL14_ENG_0863	E0213562	PER	NW	N	N	N
EDL14_ENG_0864	NIL0286	PER	WB	N	N	Y
EDL14_ENG_0865	NIL0287	PER	WB	Y	Y	N
EDL14_ENG_0866	E0631157	GPE	NW	N	N	N
EDL14_ENG_0867	NIL0288	PER	NW	N	N	N
EDL14_ENG_0868	E0596701	GPE	WB	N	N	N
EDL14_ENG_0869	NIL0289	PER	DF	N	Y	Y
EDL14_ENG_0870	E0551950	ORG	WB	Y	N	N
EDL14_ENG_0871	NIL0290	ORG	NW	N	Y	N
EDL14_ENG_0872	E0276615	PER	DF	N	N	N
EDL14_ENG_0873	NIL0291	ORG	NW	N	Y	N
EDL14_ENG_0875	NIL0292	PER	DF	N	N	Y
EDL14_ENG_0876	E0358135	ORG	NW	N	Y	N
EDL14_ENG_0878	NIL0293	PER	NW	N	N	N
EDL14_ENG_0879	E0050787	PER	DF	N	N	N
EDL14_ENG_0880	NIL0294	ORG	NW	Y	Y	N
EDL14_ENG_0881	E0396327	PER	DF	N	N	N
EDL14_ENG_0882	E0289276	ORG	WB	N	N	N
EDL14_ENG_0883	E0603072	PER	WB	N	N	N
EDL14_ENG_0884	E0010525	PER	DF	N	Y	N
EDL14_ENG_0885	E0305910	PER	NW	N	N	N
EDL14_ENG_0886	E0024541	ORG	WB	N	Y	N
EDL14_ENG_0887	E0182737	ORG	NW	N	N	N
EDL14_ENG_0888	NIL0295	PER	DF	N	N	Y
EDL14_ENG_0889	NIL0062	PER	DF	N	N	Y
EDL14_ENG_0890	E0809018	GPE	NW	N	N	N
EDL14_ENG_0891	NIL0296	ORG	WB	N	N	N
EDL14_ENG_0892	E0733348	PER	NW	N	N	N
EDL14_ENG_0893	NIL0023	PER	WB	N	N	Y
EDL14_ENG_0894	NIL0297	PER	NW	N	Y	N
EDL14_ENG_0895	NIL0298	PER	NW	N	N	N
EDL14_ENG_0896	E0273299	GPE	WB	N	N	N
EDL14_ENG_0897	E0173926	PER	WB	N	N	N
EDL14_ENG_0898	E0771566	PER	WB	N	N	N
EDL14_ENG_0899	E0658319	GPE	DF	N	N	N
EDL14_ENG_0900	E0383874	PER	WB	N	Y	N
EDL14_ENG_0901	NIL0117	GPE	WB	N	N	N
EDL14_ENG_0902	NIL0299	PER	DF	N	N	Y
EDL14_ENG_0903	E0748134	ORG	WB	N	N	N
EDL14_ENG_0904	NIL0025	PER	DF	N	N	Y
EDL14_ENG_0905	E0558935	ORG	WB	N	N	N
EDL14_ENG_0906	E0622747	PER	NW	N	N	N
EDL14_ENG_0907	NIL0159	PER	WB	N	Y	N
EDL14_ENG_0908	E0549081	PER	NW	N	N	N
EDL14_ENG_0909	E0603984	PER	DF	N	N	N
EDL14_ENG_0910	NIL0007	PER	DF	N	N	Y
EDL14_ENG_0911	E0566375	PER	DF	N	N	N
EDL14_ENG_0912	NIL0300	PER	WB	N	N	N
EDL14_ENG_0913	E0537422	GPE	NW	N	N	N
EDL14_ENG_0914	E0679687	GPE	WB	N	N	N
EDL14_ENG_0916	E0513923	PER	DF	Y	Y	N
EDL14_ENG_0917	NIL0301	ORG	WB	N	N	N
EDL14_ENG_0918	NIL0302	PER	NW	Y	Y	N
EDL14_ENG_0919	NIL0237	ORG	WB	N	N	N
EDL14_ENG_0920	E0123363	PER	DF	N	Y	N
EDL14_ENG_0921	NIL0303	PER	WB	N	Y	N
EDL14_ENG_0922	E0479145	ORG	WB	N	Y	N
EDL14_ENG_0923	NIL0191	ORG	NW	Y	Y	N
EDL14_ENG_0924	NIL0118	PER	DF	N	N	Y
EDL14_ENG_0925	E0702628	PER	WB	N	Y	N
EDL14_ENG_0926	E0076639	PER	NW	N	N	N
EDL14_ENG_0927	NIL0304	PER	DF	N	N	Y
EDL14_ENG_0928	NIL0066	PER	WB	Y	N	N
EDL14_ENG_0930	E0819391	PER	DF	N	N	N
EDL14_ENG_0931	E0793722	GPE	WB	N	Y	N
EDL14_ENG_0932	E0511707	ORG	WB	N	N	N
EDL14_ENG_0933	NIL0177	PER	WB	N	N	Y
EDL14_ENG_0934	E0585369	GPE	WB	N	Y	N
EDL14_ENG_0935	NIL0305	PER	WB	Y	Y	N
EDL14_ENG_0936	NIL0306	PER	DF	N	N	Y
EDL14_ENG_0937	NIL0044	ORG	WB	N	Y	N
EDL14_ENG_0938	E0593713	GPE	WB	N	Y	N
EDL14_ENG_0940	E0806579	PER	WB	N	Y	N
EDL14_ENG_0941	E0742724	PER	NW	N	N	N
EDL14_ENG_0942	E0240157	GPE	NW	N	N	N
EDL14_ENG_0943	NIL0009	PER	WB	N	N	Y
EDL14_ENG_0944	E0601466	ORG	WB	N	N	N
EDL14_ENG_0945	E0338923	ORG	WB	N	Y	N
EDL14_ENG_0946	NIL0307	PER	DF	N	N	Y
EDL14_ENG_0947	E0679687	GPE	NW	N	Y	N
